,pair,freq
18122,phenylephrine/C0242453,3
18123,furosemide/C0242453,5
18124,hydralazine/C0242453,1
18125,fluticasone/C0234373,2
18126,famotidine/C0234373,10
18127,nicotine/C0234373,3
18128,citalopram/C0234373,1
18129,hydromorphone/C0234373,6
18130,clonazepam/C0574068,4
18131,cefazolin/C0234373,3
18132,cefepime/C0234373,4
18133,cefepime/C0574068,5
18134,clonazepam/C0234373,1
18135,furosemide/C0234373,6
18136,clonazepam/C0221161,16
18137,scopolamine/C0034642,15
18138,memantine/C0086439,5
18139,latanoprost/C0032617,1
18140,ivermectin/C0856054,2
18141,amlodipine/C0032617,1
18142,oxcarbazepine/C0026837,4
18143,ivermectin/C0026837,1
18144,testosterone/C0032617,1
18145,lansoprazole/C0027796,5
18146,metoprolol/C0027796,9
18147,ivermectin/C0030193,8
18148,testosterone/C0004093,2
18149,fexofenadine/C0856054,3
18150,ivermectin/C0000737,1
18151,oxcarbazepine/C0032617,1
18152,testosterone/C0023380,3
18153,diltiazem/C0232488,10
18154,digoxin/C0232488,5
18155,ceftriaxone/C0234369,10
18156,clindamycin/C0344232,8
18157,dorzolamide/C1619733,2
18158,brimonidine/C0858219,1
18159,dorzolamide/C0858219,2
18160,brimonidine/C0876998,2
18161,brimonidine/C0853891,1
18162,brimonidine/C1619733,1
18163,brimonidine/C0423281,1
18164,dorzolamide/C0876998,1
18165,brimonidine/C0003838,2
18166,verapamil/C0876998,1
18167,dorzolamide/C0423281,2
18168,dorzolamide/C0853891,2
18169,verapamil/C0003838,1
18170,dorzolamide/C0003838,1
18171,simvastatin/C0234373,3
18172,methylprednisolone/C0234373,1
18173,zolpidem/C0234373,1
18174,pantoprazole/C0234373,9
18175,finasteride/C0542476,7
18176,ceftazidime/C0027497,24
18177,fluconazole/C0085594,3
18178,fluticasone/C0427055,10
18179,ceftazidime/C0018681,2
18180,naproxen/C0856054,1
18181,atropine/C0235108,9
18182,naproxen/C0030552,1
18183,naproxen/C0235108,2
18184,naproxen/C0004093,1
18185,naproxen/C0018681,2
18186,alprazolam/C0231749,1
18187,aripiprazole/C0030193,26
18188,aripiprazole/C0239134,19
18189,rosuvastatin/C0231749,1
18190,aripiprazole/C0850149,8
18191,aripiprazole/C0010200,19
18192,aripiprazole/C0030552,4
18193,aripiprazole/C0231218,32
18194,aripiprazole/C0027497,7
18195,rosuvastatin/C0030552,5
18196,aripiprazole/C0184567,13
18197,aripiprazole/C0231749,3
18198,aripiprazole/C0085631,18
18199,haloperidol/C0231749,13
18200,aripiprazole/C0553668,20
18201,montelukast/C0344232,6
18202,tramadol/C0037384,4
18203,niacin/C0037384,1
18204,niacin/C0234369,2
18205,diazepam/C0038450,4
18206,nicotine/C0016512,2
18207,niacin/C0038450,1
18208,niacin/C0007859,2
18209,scopolamine/C0033774,15
18210,ondansetron/C0857051,3
18211,mupirocin/C0012833,1
18212,gabapentin/C0041582,5
18213,clobetasol/C0857051,1
18214,mupirocin/C0027769,1
18215,mupirocin/C0281856,2
18216,clobetasol/C1135120,2
18217,mupirocin/C2129214,3
18218,clobetasol/C2129214,4
18219,lorazepam/C0857051,3
18220,mupirocin/C0030232,1
18221,scopolamine/C1135120,1
18222,metoclopramide/C0013428,3
18223,gabapentin/C0027066,1
18224,hydromorphone/C0009024,3
18225,scopolamine/C0013428,1
18226,clonidine/C0281856,13
18227,levetiracetam/C1135120,6
18228,mupirocin/C0041582,2
18229,metoclopramide/C0857051,2
18230,clobetasol/C0020175,1
18231,clobetasol/C0281856,2
18232,hydromorphone/C0857332,1
18233,mupirocin/C0020175,1
18234,scopolamine/C0009024,1
18235,scopolamine/C0281856,2
18236,clonidine/C0027066,2
18237,scopolamine/C0027066,1
18238,clonidine/C0007859,11
18239,mupirocin/C0857051,1
18240,scopolamine/C0231530,5
18241,scopolamine/C0221232,5
18242,scopolamine/C0015644,5
18243,fentanyl/C0857051,4
18244,pantoprazole/C0857051,5
18245,clobetasol/C0231255,5
18246,gabapentin/C1135120,4
18247,gabapentin/C0857051,1
18248,hydromorphone/C0027066,2
18249,scopolamine/C0857332,2
18250,mupirocin/C0007859,2
18251,mupirocin/C1135120,1
18252,scopolamine/C2129214,10
18253,scopolamine/C0027769,2
18254,phenylephrine/C0857051,2
18255,clobetasol/C0221232,2
18256,clonidine/C0857332,3
18257,ondansetron/C0857332,4
18258,mupirocin/C0013428,1
18259,potassium/C0857051,10
18260,clobetasol/C0030232,2
18261,clobetasol/C0035508,9
18262,clobetasol/C0007859,2
18263,mupirocin/C0221232,2
18264,levetiracetam/C0857051,1
18265,lansoprazole/C0013428,10
18266,hydromorphone/C0857051,4
18267,mupirocin/C0004604,4
18268,gabapentin/C0020175,5
18269,gabapentin/C0009024,2
18270,scopolamine/C0020175,9
18271,clonidine/C0041582,2
18272,labetalol/C0281856,7
18273,clobetasol/C0027769,1
18274,mupirocin/C0042571,1
18275,gabapentin/C0857332,1
18276,scopolamine/C0041582,3
18277,clonidine/C0009024,5
18278,scopolamine/C0857051,1
18279,lansoprazole/C0857332,3
18280,lansoprazole/C1135120,6
18281,mupirocin/C0027497,6
18282,gemfibrozil/C0740441,3
18283,ketorolac/C0028961,17
18284,meropenem/C0232849,3
18285,trazodone/C0235848,4
18286,gemfibrozil/C0004604,10
18287,gemfibrozil/C0015970,3
18288,gemfibrozil/C0015644,3
18289,ketorolac/C0009806,14
18290,gemfibrozil/C2129214,3
18291,fentanyl/C0232849,4
18292,midazolam/C0232849,2
18293,cisatracurium/C0008031,13
18294,gemfibrozil/C0024790,2
18295,phenylephrine/C0013428,8
18296,gemfibrozil/C0401151,3
18297,cisatracurium/C0028961,14
18298,furosemide/C0232849,4
18299,gemfibrozil/C0028961,2
18300,gemfibrozil/C0235848,1
18301,ketorolac/C0013428,3
18302,gemfibrozil/C0000737,3
18303,acetaminophen/C0232849,5
18304,ciprofloxacin/C0232849,2
18305,gemfibrozil/C0231530,3
18306,metolazone/C0235848,3
18307,gemfibrozil/C0232849,1
18308,gemfibrozil/C0085631,9
18309,ketorolac/C0476273,20
18310,pantoprazole/C0232849,7
18311,gemfibrozil/C0013428,1
18312,midodrine/C0003838,4
18313,octreotide/C0003838,5
18314,octreotide/C0876998,5
18315,midodrine/C0876998,4
18316,ceftazidime/C0235886,5
18317,fondaparinux/C0235886,1
18318,ceftazidime/C0239340,4
18319,fondaparinux/C0239340,1
18320,ceftazidime/C0574002,4
18321,fondaparinux/C0521172,1
18322,fondaparinux/C0574002,1
18323,ceftazidime/C0521172,2
18324,fentanyl/C1262141,17
18325,olanzapine/C0235299,8
18326,fentanyl/C0851578,17
18327,doxazosin/C0016204,5
18328,doxazosin/C0235299,2
18329,doxazosin/C0000737,8
18330,labetalol/C0037317,5
18331,ciprofloxacin/C0851578,11
18332,ciprofloxacin/C1262141,11
18333,nitroglycerin/C1262141,8
18334,nifedipine/C0205204,2
18335,nitroglycerin/C0037317,8
18336,nitroglycerin/C0851578,8
18337,labetalol/C1262141,5
18338,fentanyl/C0037317,17
18339,labetalol/C0851578,5
18340,finasteride/C0085593,12
18341,doxazosin/C0034642,12
18342,ciprofloxacin/C0037317,11
18343,hydralazine/C0425591,4
18344,donepezil/C0425591,1
18345,atorvastatin/C0232124,1
18346,omeprazole/C0232124,1
18347,donepezil/C0232124,1
18348,atorvastatin/C0425591,1
18349,furosemide/C0232124,5
18350,omeprazole/C0425591,1
18351,hydralazine/C0232124,4
18352,potassium/C0425591,4
18353,acetaminophen/C0232124,5
18354,furosemide/C0425591,5
18355,acetaminophen/C0425591,5
18356,potassium/C0232124,4
18357,donepezil/C0012833,7
18358,propranolol/C0019214,1
18359,ciprofloxacin/C0019214,3
18360,propranolol/C0239340,1
18361,heparin/C0041912,5
18362,metoprolol/C0041912,1
18363,acetaminophen/C0041912,3
18364,quinapril/C0033774,3
18365,quinapril/C0221232,1
18366,hydrochlorothiazide/C0033774,22
18367,donepezil/C0037011,4
18368,paroxetine/C0235299,5
18369,paroxetine/C0158252,3
18370,donepezil/C0158252,1
18371,donepezil/C0235299,1
18372,doripenem/C0034642,1
18373,doripenem/C0239134,2
18374,doripenem/C0085631,2
18375,doripenem/C0221232,1
18376,doripenem/C0027497,1
18377,doripenem/C0553668,3
18378,doripenem/C0004093,1
18379,doripenem/C0231218,5
18380,doripenem/C0010200,2
18381,doripenem/C0043144,2
18382,doripenem/C0035508,2
18383,ceftazidime/C0020175,4
18384,doripenem/C0234238,2
18385,ceftazidime/C0231874,1
18386,doripenem/C0020175,1
18387,doripenem/C0231874,1
18388,simvastatin/C0876998,6
18389,clopidogrel/C0220870,2
18390,simvastatin/C0003838,6
18391,metronidazole/C0220870,5
18392,simvastatin/C0232766,2
18393,sevelamer/C0232766,3
18394,lansoprazole/C0023222,9
18395,dolasetron/C0494475,1
18396,lisinopril/C0149958,1
18397,hydrochlorothiazide/C0494475,1
18398,scopolamine/C0149958,2
18399,dolasetron/C0751495,1
18400,lisinopril/C0751495,1
18401,hydrochlorothiazide/C0149958,1
18402,hydromorphone/C0149958,9
18403,scopolamine/C0751495,2
18404,hydromorphone/C0494475,9
18405,dolasetron/C0149958,1
18406,dolasetron/C0023380,1
18407,hydromorphone/C0751495,9
18408,scopolamine/C0494475,2
18409,lisinopril/C0494475,1
18410,hydrochlorothiazide/C0751495,1
18411,propranolol/C0151786,1
18412,propranolol/C0027769,1
18413,propranolol/C0854303,1
18414,nicardipine/C0751295,2
18415,oxycodone/C0751295,9
18416,heparin/C0857112,15
18417,scopolamine/C0043144,16
18418,nicardipine/C0151205,4
18419,nimodipine/C0151205,1
18420,olanzapine/C0857112,2
18421,furosemide/C0857112,7
18422,ciprofloxacin/C0151205,6
18423,famotidine/C0857112,9
18424,labetalol/C0857112,2
18425,fluconazole/C0030552,11
18426,hydralazine/C0857112,6
18427,acetaminophen/C0857112,10
18428,fluconazole/C0151205,2
18429,haloperidol/C0016512,5
18430,clopidogrel/C0037384,7
18431,digoxin/C0020440,10
18432,digoxin/C0037384,2
18433,olanzapine/C0016512,5
18434,omeprazole/C0016512,4
18435,clopidogrel/C0233763,8
18436,tirofiban/C0553668,3
18437,diltiazem/C0392674,4
18438,tirofiban/C0002962,3
18439,tirofiban/C0034642,1
18440,captopril/C0026821,7
18441,citalopram/C0000729,4
18442,digoxin/C0000729,2
18443,captopril/C0000729,1
18444,amitriptyline/C0015970,10
18445,amitriptyline/C0016204,5
18446,dolasetron/C0015970,1
18447,metformin/C0221232,5
18448,amitriptyline/C0184567,22
18449,metformin/C0016204,5
18450,allopurinol/C0007859,7
18451,digoxin/C0007859,12
18452,latanoprost/C0007859,4
18453,colchicine/C0020175,2
18454,azithromycin/C0040460,2
18455,fluticasone/C0040460,2
18456,fexofenadine/C0344232,3
18457,fexofenadine/C0438716,3
18458,tiotropium/C0438716,1
18459,methylprednisolone/C0040460,1
18460,cefazolin/C0040460,1
18461,tiotropium/C0344232,6
18462,methylprednisolone/C0438716,5
18463,tiotropium/C0040460,1
18464,fexofenadine/C0026821,3
18465,fexofenadine/C0040460,1
18466,emtricitabine/C0012833,1
18467,emtricitabine/C0085594,1
18468,efavirenz/C0015672,2
18469,tenofovir/C0012833,3
18470,emtricitabine/C0231218,4
18471,tenofovir/C0085594,2
18472,tenofovir/C0085631,2
18473,emtricitabine/C0085631,2
18474,nicotine/C0085594,3
18475,tenofovir/C0401151,7
18476,tenofovir/C0085593,5
18477,efavirenz/C0085594,1
18478,emtricitabine/C0085593,3
18479,efavirenz/C0085593,3
18480,efavirenz/C2129214,2
18481,tenofovir/C2129214,5
18482,emtricitabine/C2129214,2
18483,emtricitabine/C0015672,2
18484,emtricitabine/C0553668,5
18485,tenofovir/C0740441,7
18486,emtricitabine/C0401151,3
18487,emtricitabine/C0042963,3
18488,emtricitabine/C0740441,3
18489,efavirenz/C0012833,1
18490,efavirenz/C0085631,4
18491,tenofovir/C0042963,8
18492,nicotine/C0015672,16
18493,valganciclovir/C0425492,1
18494,methylprednisolone/C0221776,1
18495,fluconazole/C0231874,4
18496,tacrolimus/C0221776,2
18497,midodrine/C0016204,7
18498,tacrolimus/C0235108,4
18499,sevelamer/C0232849,1
18500,midodrine/C0948786,8
18501,oxycodone/C0232849,3
18502,valganciclovir/C0042963,20
18503,midodrine/C0232849,2
18504,ciprofloxacin/C0221776,3
18505,midodrine/C0006625,4
18506,paricalcitol/C0042963,3
18507,linezolid/C1260922,1
18508,valganciclovir/C0221776,1
18509,paricalcitol/C0476273,2
18510,ondansetron/C0425492,6
18511,tacrolimus/C1260922,1
18512,valganciclovir/C0231874,1
18513,metoclopramide/C0006625,4
18514,sevelamer/C0016204,4
18515,rifaximin/C0019209,1
18516,paricalcitol/C0030552,1
18517,rifaximin/C0231874,2
18518,ondansetron/C1260922,6
18519,tacrolimus/C0425492,1
18520,lansoprazole/C0231874,12
18521,sevelamer/C0006625,1
18522,tacrolimus/C0241136,11
18523,ciprofloxacin/C0425492,4
18524,paricalcitol/C0041834,3
18525,sevelamer/C0235108,7
18526,metoclopramide/C0232849,3
18527,ondansetron/C0221776,11
18528,miconazole/C0232849,1
18529,miconazole/C0231874,9
18530,rifaximin/C0232849,2
18531,linezolid/C0425492,1
18532,phenylephrine/C0232849,1
18533,sevelamer/C0019209,2
18534,valganciclovir/C0028961,18
18535,ceftriaxone/C0006625,8
18536,midodrine/C0019209,2
18537,atorvastatin/C0232849,1
18538,valganciclovir/C1260922,1
18539,valganciclovir/C0030552,2
18540,lansoprazole/C0232849,1
18541,oxycodone/C0019209,5
18542,ciprofloxacin/C1260922,4
18543,carbamazepine/C0039070,5
18544,glutamine/C0042571,1
18545,glutamine/C0039070,3
18546,glutamine/C0015672,1
18547,sertraline/C0016199,3
18548,simvastatin/C0016199,12
18549,glutamine/C0016199,1
18550,glutamine/C0234215,3
18551,glutamine/C0012833,1
18552,hydrochlorothiazide/C0039070,17
18553,tolterodine/C0018681,3
18554,tolterodine/C0023380,5
18555,tolterodine/C0042963,8
18556,tamsulosin/C0018681,1
18557,tolterodine/C0039070,4
18558,quinapril/C0023380,4
18559,quinapril/C0018681,2
18560,hydrochlorothiazide/C0018681,18
18561,sevelamer/C0438716,1
18562,losartan/C0438716,3
18563,losartan/C0043144,16
18564,clonazepam/C0438716,2
18565,metronidazole/C0342490,4
18566,trazodone/C0333641,2
18567,amiodarone/C0333641,2
18568,trazodone/C0342490,2
18569,nitroglycerin/C0342490,1
18570,clopidogrel/C0342490,3
18571,metronidazole/C0333641,4
18572,nitroglycerin/C0333641,1
18573,atropine/C0342490,1
18574,clopidogrel/C0333641,3
18575,clonazepam/C0342490,1
18576,clonazepam/C0333641,1
18577,atropine/C0333641,1
18578,amiodarone/C0342490,2
18579,captopril/C0030196,3
18580,hydralazine/C0030196,6
18581,meropenem/C0231749,6
18582,haloperidol/C0232498,21
18583,meropenem/C0542476,8
18584,meropenem/C0233763,1
18585,indomethacin/C0042963,4
18586,pantoprazole/C0032617,10
18587,indomethacin/C0858219,3
18588,indomethacin/C0027497,6
18589,indomethacin/C0035508,4
18590,atorvastatin/C0032617,3
18591,indomethacin/C0184567,15
18592,indomethacin/C1619733,3
18593,indomethacin/C0235299,2
18594,cefepime/C0032617,6
18595,indomethacin/C0423281,3
18596,indomethacin/C0016512,1
18597,indomethacin/C0853891,3
18598,ciprofloxacin/C0032617,3
18599,indomethacin/C0043144,4
18600,citalopram/C0016512,6
18601,valganciclovir/C0235299,3
18602,diltiazem/C0235710,3
18603,sertraline/C0235710,5
18604,clonazepam/C0235710,6
18605,penicillin/C0007859,4
18606,cisatracurium/C0007859,3
18607,tizanidine/C0018681,4
18608,tizanidine/C0007859,2
18609,tizanidine/C0856054,2
18610,tizanidine/C0040822,2
18611,tizanidine/C0034642,5
18612,colchicine/C0041582,1
18613,dexamethasone/C0041582,7
18614,captopril/C0041582,4
18615,colchicine/C0856054,2
18616,trazodone/C0041582,6
18617,sevelamer/C0220870,2
18618,sertraline/C0205204,4
18619,amiodarone/C0043352,5
18620,atorvastatin/C0043352,11
18621,lansoprazole/C0043352,6
18622,sertraline/C0220870,3
18623,cinacalcet/C0002962,4
18624,haloperidol/C1321898,15
18625,diltiazem/C0043352,7
18626,cinacalcet/C0232498,4
18627,lansoprazole/C0232487,10
18628,cinacalcet/C0220870,3
18629,cinacalcet/C0242429,3
18630,cinacalcet/C0232695,2
18631,sertraline/C0002962,13
18632,nesiritide/C0476273,12
18633,metronidazole/C0700200,3
18634,flecainide/C2004489,6
18635,salmeterol/C0004134,6
18636,argatroban/C0000737,5
18637,pentoxifylline/C0000737,4
18638,argatroban/C0027497,8
18639,argatroban/C0042963,4
18640,pentoxifylline/C0028259,1
18641,argatroban/C0231255,5
18642,clobetasol/C0028259,4
18643,argatroban/C0235108,2
18644,argatroban/C0004134,8
18645,phenytoin/C0235639,1
18646,phenytoin/C0522153,1
18647,lisinopril/C0085635,1
18648,cefpodoxime/C0085635,1
18649,potassium/C0085635,9
18650,olanzapine/C0085635,2
18651,cefpodoxime/C0033774,3
18652,cefpodoxime/C0028259,1
18653,metoprolol/C0085635,8
18654,furosemide/C0085635,6
18655,cefpodoxime/C0231875,2
18656,cefpodoxime/C0042963,1
18657,cinacalcet/C0392674,1
18658,sevelamer/C0392674,2
18659,amiodarone/C0392674,9
18660,meropenem/C0392674,5
18661,hydrochlorothiazide/C0020440,5
18662,lisinopril/C1168188,2
18663,verapamil/C1168188,1
18664,hydrochlorothiazide/C1168188,2
18665,penicillin/C0587246,1
18666,diltiazem/C0221232,22
18667,azithromycin/C0232602,5
18668,ondansetron/C0234369,35
18669,azithromycin/C0234369,5
18670,cefepime/C0234369,11
18671,labetalol/C1168188,3
18672,nimodipine/C1168188,5
18673,nitroglycerin/C1168188,2
18674,venlafaxine/C0015644,3
18675,venlafaxine/C0231530,3
18676,carbamazepine/C0015644,6
18677,montelukast/C0014724,2
18678,carbamazepine/C0034642,4
18679,carbamazepine/C0221232,2
18680,venlafaxine/C0033774,13
18681,montelukast/C0023222,5
18682,venlafaxine/C0030232,6
18683,ciprofloxacin/C0014724,9
18684,carbamazepine/C0231530,6
18685,carbamazepine/C0004604,4
18686,carbamazepine/C0232695,2
18687,fluconazole/C0023222,3
18688,montelukast/C0184567,25
18689,carbamazepine/C0184567,3
18690,venlafaxine/C0023222,2
18691,venlafaxine/C0221232,3
18692,cefazolin/C0235886,7
18693,glycopyrrolate/C0232602,5
18694,neostigmine/C0232602,4
18695,pravastatin/C0012833,11
18696,pravastatin/C0027769,1
18697,nadolol/C0232602,1
18698,lisinopril/C0011168,2
18699,zolpidem/C0011168,1
18700,lisinopril/C0028778,2
18701,zolpidem/C0028778,1
18702,amphotericin/C0008031,3
18703,amoxicillin/C0008031,4
18704,amphotericin/C0000737,1
18705,amoxicillin/C0002962,3
18706,fluconazole/C1291077,2
18707,amantadine/C0023380,1
18708,amantadine/C0015970,2
18709,amantadine/C0037384,1
18710,amantadine/C0859032,1
18711,metoprolol/C1135120,27
18712,clopidogrel/C1135120,3
18713,lisinopril/C1135120,4
18714,oxycodone/C1135120,15
18715,pravastatin/C1135120,3
18716,nitroglycerin/C1135120,8
18717,pravastatin/C0026821,1
18718,ceftazidime/C0232495,4
18719,ceftazidime/C0235299,7
18720,nadolol/C0232498,4
18721,ceftriaxone/C0232766,7
18722,nadolol/C0016204,2
18723,nicotine/C0232766,1
18724,lorazepam/C0232766,9
18725,octreotide/C0232766,7
18726,atenolol/C0012833,10
18727,atenolol/C0700590,6
18728,clonazepam/C2242996,4
18729,tolterodine/C0231255,10
18730,clonazepam/C0013395,1
18731,atenolol/C0042571,12
18732,clonazepam/C0235309,2
18733,tolterodine/C0026821,2
18734,tolterodine/C0234215,7
18735,tolterodine/C0027497,5
18736,tolterodine/C0026837,3
18737,tolterodine/C0042571,3
18738,hydrochlorothiazide/C0700590,4
18739,clonazepam/C0700590,11
18740,simvastatin/C0013395,10
18741,hydrochlorothiazide/C0235309,1
18742,tolterodine/C0000737,7
18743,atenolol/C0235309,1
18744,tolterodine/C0232498,3
18745,omeprazole/C0235309,2
18746,atenolol/C0013395,2
18747,tolterodine/C0700590,2
18748,tolterodine/C0235309,1
18749,tolterodine/C0012833,2
18750,tolterodine/C0013395,2
18751,valsartan/C0232602,3
18752,metoprolol/C0010709,2
18753,methylprednisolone/C0010709,1
18754,methylphenidate/C0476273,5
18755,metronidazole/C0010709,1
18756,pantoprazole/C0010709,1
18757,methylphenidate/C0010709,1
18758,heparin/C0010709,2
18759,octreotide/C0037274,7
18760,octreotide/C0030232,6
18761,octreotide/C0863084,7
18762,fondaparinux/C0333243,2
18763,fondaparinux/C0948786,3
18764,octreotide/C0241136,6
18765,ceftazidime/C0030196,2
18766,fondaparinux/C0241136,2
18767,midazolam/C0030196,4
18768,fondaparinux/C1321898,1
18769,meropenem/C0030196,1
18770,fondaparinux/C2129214,3
18771,fondaparinux/C0000737,5
18772,ceftazidime/C0023222,1
18773,ceftazidime/C1321898,4
18774,fondaparinux/C0037274,3
18775,clopidogrel/C0030196,6
18776,octreotide/C0015970,7
18777,ceftazidime/C0030232,8
18778,fondaparinux/C0863084,3
18779,fondaparinux/C0030196,1
18780,fondaparinux/C0231255,2
18781,octreotide/C1321898,15
18782,octreotide/C1504383,6
18783,ceftazidime/C0232488,4
18784,octreotide/C0948786,2
18785,fondaparinux/C0033774,5
18786,fondaparinux/C0232488,2
18787,octreotide/C0043144,19
18788,fondaparinux/C1504383,2
18789,cisatracurium/C0232602,4
18790,nicardipine/C0024790,2
18791,metolazone/C0234369,1
18792,lisinopril/C0234369,12
18793,nicardipine/C0234369,6
18794,clonidine/C0024790,9
18795,nicardipine/C0043144,23
18796,metolazone/C0016382,8
18797,hydralazine/C0043352,10
18798,metoprolol/C0232849,7
18799,hydralazine/C0232849,3
18800,metoprolol/C0043352,30
18801,hydromorphone/C0232849,1
18802,mirtazapine/C0040822,15
18803,mirtazapine/C0023380,22
18804,haloperidol/C0085383,1
18805,furosemide/C0085383,1
18806,midazolam/C0085383,1
18807,digoxin/C0085383,1
18808,lorazepam/C0085383,1
18809,diltiazem/C0085383,1
18810,metoprolol/C0085383,1
18811,phenylephrine/C0085383,1
18812,captopril/C0009806,17
18813,imipramine/C0009806,1
18814,atropine/C0220870,3
18815,atenolol/C0220870,1
18816,ziprasidone/C0587246,1
18817,ceftriaxone/C0587246,5
18818,acyclovir/C0587246,4
18819,ceftazidime/C0028961,6
