,unex_pair,freq
18085,prasugrel/C0700590,1
18086,prasugrel/C0034642,2
18087,eptifibatide/C2242996,2
18088,prasugrel/C2242996,2
18089,prasugrel/C0043144,1
18090,doxazosin/C2242996,1
18091,prasugrel/C2004489,2
18092,eptifibatide/C0700590,3
18093,prasugrel/C0027497,1
18094,prasugrel/C0035508,1
18095,prasugrel/C0553668,1
18096,prasugrel/C0234238,1
18097,prasugrel/C0086439,2
18098,doxazosin/C0700590,2
18099,prasugrel/C0085631,1
18100,pantoprazole/C0232492,4
18101,heparin/C0232492,4
18102,potassium/C0232492,4
18103,clindamycin/C0242429,4
18104,clindamycin/C0235706,1
18105,mirtazapine/C0850149,5
18106,mirtazapine/C0231710,1
18107,trazodone/C0231710,1
18108,megestrol/C0184567,1
18109,mirtazapine/C0239819,1
18110,phenylephrine/C0342490,1
18111,phenylephrine/C0333641,1
18112,amitriptyline/C0231856,1
18113,zolpidem/C0231856,1
18114,famotidine/C1142295,2
18115,metoclopramide/C1142295,1
18116,fentanyl/C1142295,2
18117,heparin/C1142295,6
18118,fluticasone/C1142295,3
18119,midazolam/C1142295,1
18120,tamsulosin/C0231874,1
18121,verapamil/C0231874,1
18122,heparin/C0030252,4
18123,simvastatin/C0030252,1
18124,atropine/C0231856,1
18125,ceftazidime/C0344232,5
18126,clopidogrel/C0038450,7
18127,atropine/C0038450,4
18128,gabapentin/C0085593,15
18129,zonisamide/C0027497,1
18130,quetiapine/C0085593,2
18131,dexamethasone/C0085593,5
18132,paroxetine/C0085593,4
18133,zonisamide/C0042963,2
18134,nicardipine/C0085593,1
18135,zonisamide/C0085593,1
18136,argatroban/C2004489,5
18137,fondaparinux/C0151827,1
18138,carvedilol/C1321898,4
18139,tramadol/C0151827,1
18140,argatroban/C0086439,4
18141,argatroban/C0000737,4
18142,argatroban/C0033774,4
18143,argatroban/C0234215,4
18144,fondaparinux/C0856099,1
18145,metronidazole/C0151827,2
18146,argatroban/C0184567,3
18147,argatroban/C0043144,2
18148,ciprofloxacin/C0151827,3
18149,lansoprazole/C1321898,9
18150,phenylephrine/C0241235,3
18151,argatroban/C0028961,1
18152,paroxetine/C0013428,2
18153,amlodipine/C0013428,2
18154,fluconazole/C0007859,3
18155,midazolam/C0151465,1
18156,fentanyl/C0151465,1
18157,cefazolin/C0151465,1
18158,metoprolol/C0151465,1
18159,furosemide/C0151465,1
18160,mupirocin/C0151465,1
18161,trazodone/C0151205,2
18162,dofetilide/C0740441,3
18163,timolol/C0542476,2
18164,dofetilide/C0401151,3
18165,timolol/C0740441,7
18166,timolol/C0401151,7
18167,dofetilide/C0151205,1
18168,dofetilide/C0542476,1
18169,latanoprost/C0151205,1
18170,latanoprost/C0542476,5
18171,latanoprost/C0004134,9
18172,dofetilide/C0234238,3
18173,dexamethasone/C0542476,7
18174,timolol/C0151205,1
18175,dofetilide/C0004134,1
18176,venlafaxine/C0151205,1
18177,oxycodone/C0007815,3
18178,donepezil/C0007815,1
18179,fentanyl/C0312414,2
18180,famotidine/C0312414,1
18181,midazolam/C0312414,2
18182,donepezil/C0008033,1
18183,oxybutynin/C0008033,1
18184,alendronate/C0008033,1
18185,timolol/C0008033,2
18186,allopurinol/C0542476,4
18187,mirtazapine/C0004604,4
18188,donepezil/C0700590,3
18189,sotalol/C0700590,1
18190,misoprostol/C0002962,1
18191,mexiletine/C0037274,3
18192,donepezil/C0574068,1
18193,donepezil/C0042571,2
18194,donepezil/C0948786,2
18195,atorvastatin/C0008035,2
18196,potassium/C0008035,5
18197,misoprostol/C0000737,1
18198,mexiletine/C0030193,2
18199,clonazepam/C0542476,3
18200,acetaminophen/C0008035,7
18201,midazolam/C0012833,11
18202,mexiletine/C0015970,2
18203,sotalol/C0033774,4
18204,donepezil/C0401151,6
18205,donepezil/C0015970,2
18206,lorazepam/C0008035,5
18207,clonazepam/C0574068,2
18208,mexiletine/C0231218,4
18209,mexiletine/C2004489,6
18210,mexiletine/C0034642,8
18211,misoprostol/C0700590,1
18212,quetiapine/C0851578,2
18213,mexiletine/C0033774,1
18214,mexiletine/C0863084,3
18215,fluticasone/C0700590,6
18216,mexiletine/C0205204,1
18217,quetiapine/C1262141,2
18218,sotalol/C0232498,1
18219,donepezil/C0235108,2
18220,mexiletine/C0030232,2
18221,mexiletine/C0401151,2
18222,mexiletine/C0002962,1
18223,heparin/C0008035,8
18224,trazodone/C0232498,4
18225,quetiapine/C0239819,1
18226,quetiapine/C0037317,2
18227,citalopram/C0574068,1
18228,furosemide/C0008035,3
18229,donepezil/C0740441,6
18230,mexiletine/C0851578,1
18231,donepezil/C0232498,1
18232,donepezil/C0012833,2
18233,mexiletine/C0000737,1
18234,loperamide/C1262141,1
18235,metoclopramide/C1262141,7
18236,pantoprazole/C0008035,6
18237,mexiletine/C0234215,3
18238,amiodarone/C0008035,2
18239,mexiletine/C0042571,1
18240,quetiapine/C0232498,2
18241,loperamide/C0542476,2
18242,mexiletine/C0184567,2
18243,mexiletine/C0241136,3
18244,mexiletine/C0948786,2
18245,fluticasone/C0232498,3
18246,hydromorphone/C0008035,4
18247,mexiletine/C0700590,1
18248,misoprostol/C0232498,1
18249,citalopram/C0542476,6
18250,donepezil/C0008035,1
18251,loperamide/C0851578,1
18252,mexiletine/C1504383,3
18253,donepezil/C0033774,5
18254,mexiletine/C0086439,6
18255,citalopram/C1262141,3
18256,mexiletine/C0553668,5
18257,sotalol/C0002962,2
18258,mexiletine/C0042963,3
18259,citalopram/C0851578,3
18260,mexiletine/C0010200,6
18261,mexiletine/C0232498,1
18262,clonazepam/C0008035,1
18263,amiodarone/C0574068,4
18264,mexiletine/C1262141,1
18265,midazolam/C0042571,12
18266,mexiletine/C0235108,2
18267,mexiletine/C0008031,1
18268,metoclopramide/C0851578,7
18269,clonazepam/C0037317,2
18270,mexiletine/C0043144,3
18271,citalopram/C0037317,3
18272,clonazepam/C0235108,2
18273,quetiapine/C0008035,1
18274,loperamide/C0037317,1
18275,citalopram/C0008035,1
18276,mexiletine/C0239134,6
18277,mexiletine/C0740441,2
18278,clonazepam/C0851578,2
18279,mexiletine/C0542476,2
18280,mexiletine/C0234238,3
18281,mexiletine/C0037317,1
18282,mexiletine/C0012833,1
18283,clonazepam/C0948786,3
18284,mexiletine/C0027497,3
18285,mexiletine/C0041834,5
18286,clonazepam/C1262141,2
18287,mexiletine/C0027769,1
18288,quetiapine/C0574068,1
18289,metoclopramide/C0037317,7
18290,metronidazole/C0014724,3
18291,niacin/C0008031,1
18292,sildenafil/C0232498,1
18293,ondansetron/C0006625,7
18294,nadolol/C0041834,2
18295,nadolol/C0004093,5
18296,sildenafil/C0000737,2
18297,furosemide/C0232766,2
18298,rifaximin/C0231856,1
18299,nadolol/C0006625,2
18300,modafinil/C0016382,1
18301,nadolol/C0016382,1
18302,sildenafil/C0085631,1
18303,modafinil/C0232766,1
18304,rifaximin/C0006625,1
18305,nadolol/C0948786,1
18306,sildenafil/C0026821,1
18307,modafinil/C0020440,1
18308,omeprazole/C0232766,1
18309,nadolol/C0020440,1
18310,modafinil/C0740441,1
18311,metronidazole/C0425449,4
18312,modafinil/C0028961,1
18313,ciprofloxacin/C0232766,2
18314,rifaximin/C0425449,1
18315,modafinil/C0401151,1
18316,potassium/C0232766,3
18317,sildenafil/C0027497,1
18318,nadolol/C0232766,1
18319,haloperidol/C0232766,1
18320,sildenafil/C0234215,1
18321,modafinil/C0085631,1
18322,omeprazole/C0020440,3
18323,rifaximin/C0232766,7
18324,rifaximin/C0948786,4
18325,sildenafil/C0004134,2
18326,modafinil/C2129214,2
18327,nadolol/C0035508,5
18328,rifaximin/C0020440,5
18329,ciprofloxacin/C0006625,2
18330,modafinil/C0006625,1
18331,doxycycline/C0033774,5
18332,doxycycline/C0016382,6
18333,doxycycline/C0085624,2
18334,doxycycline/C0234238,10
18335,doxycycline/C0018681,1
18336,doxycycline/C0023380,4
18337,ketorolac/C0232695,11
18338,gemfibrozil/C0028259,2
18339,bumetanide/C0231218,9
18340,bumetanide/C0037011,1
18341,metolazone/C0037011,3
18342,nifedipine/C0231874,1
18343,brimonidine/C0740441,6
18344,bumetanide/C0043144,4
18345,brimonidine/C0231874,2
18346,brinzolamide/C0009806,1
18347,brinzolamide/C0030193,1
18348,famotidine/C0438716,4
18349,brimonidine/C1321898,1
18350,dorzolamide/C0231875,3
18351,brinzolamide/C0401151,1
18352,bumetanide/C0740441,3
18353,brinzolamide/C0234215,1
18354,brinzolamide/C2129214,1
18355,carvedilol/C0235886,3
18356,brinzolamide/C0740441,1
18357,brimonidine/C0035508,12
18358,brinzolamide/C0239134,1
18359,brinzolamide/C0231874,1
18360,brinzolamide/C0034642,1
18361,nifedipine/C0043144,6
18362,latanoprost/C1321898,4
18363,dorzolamide/C0020175,1
18364,brinzolamide/C2004489,1
18365,carvedilol/C0231874,1
18366,brinzolamide/C0086439,1
18367,nifedipine/C0438716,1
18368,metolazone/C0020175,4
18369,brinzolamide/C1321898,1
18370,brimonidine/C0015672,2
18371,nifedipine/C1704212,1
18372,brimonidine/C2129214,5
18373,nifedipine/C1321898,1
18374,brinzolamide/C0043144,1
18375,brimonidine/C0043144,8
18376,brimonidine/C0574002,1
18377,brinzolamide/C0035508,1
18378,brinzolamide/C0010200,1
18379,carvedilol/C0574002,3
18380,carvedilol/C0438716,3
18381,brinzolamide/C0008031,1
18382,brinzolamide/C0850149,1
18383,bumetanide/C0401151,3
18384,bumetanide/C1321898,2
18385,brimonidine/C0020175,2
18386,carvedilol/C0239340,3
18387,bumetanide/C0009806,1
18388,nifedipine/C0015672,1
18389,brinzolamide/C0085631,1
18390,brinzolamide/C0015672,1
18391,brimonidine/C0231875,3
18392,brimonidine/C0239340,1
18393,brimonidine/C0401151,6
18394,bumetanide/C2129214,3
18395,metolazone/C1321898,2
18396,latanoprost/C0231874,2
18397,brimonidine/C0234215,10
18398,brimonidine/C0009806,2
18399,tacrolimus/C0007859,3
18400,valganciclovir/C0007859,1
18401,valganciclovir/C0004093,8
18402,doxazosin/C0041834,2
18403,doxazosin/C0007859,1
18404,octreotide/C0220870,1
18405,terazosin/C0220870,1
18406,octreotide/C0543392,4
18407,ceftriaxone/C0220870,3
18408,ceftriaxone/C0543392,4
18409,terazosin/C0543392,1
18410,abacavir/C0042571,1
18411,abacavir/C0012833,1
18412,abacavir/C0008031,1
18413,abacavir/C0042963,2
18414,nicotine/C0042571,3
18415,abacavir/C0553668,4
18416,nicotine/C0024031,9
18417,abacavir/C0027497,2
18418,abacavir/C0004604,1
18419,abacavir/C0024031,1
18420,indomethacin/C0041834,1
18421,neostigmine/C0037011,8
18422,mirtazapine/C0427055,1
18423,losartan/C0085593,3
18424,mirtazapine/C0085593,3
18425,losartan/C0427055,1
18426,trazodone/C0427055,4
18427,valganciclovir/C0281856,4
18428,valganciclovir/C0015970,4
18429,metoclopramide/C0425449,4
18430,amlodipine/C0425449,2
18431,hydralazine/C0425449,3
18432,fluticasone/C0425449,3
18433,metoclopramide/C0231856,6
18434,finasteride/C0221170,1
18435,hydralazine/C0231856,5
18436,fluticasone/C0151315,1
18437,metoclopramide/C0151315,4
18438,atorvastatin/C0151315,1
18439,amlodipine/C0231856,2
18440,furosemide/C0151315,3
18441,finasteride/C0231856,1
18442,finasteride/C0425449,1
18443,metoprolol/C0151315,5
18444,nicardipine/C0026837,3
18445,finasteride/C0151315,1
18446,hydralazine/C0151315,3
18447,tigecycline/C0232695,1
18448,fluoxetine/C0231710,1
18449,tigecycline/C0241136,1
18450,tobramycin/C0235886,3
18451,tobramycin/C0401151,6
18452,fluoxetine/C0333243,4
18453,tobramycin/C0333243,3
18454,tobramycin/C0740441,6
18455,famotidine/C0231710,4
18456,tigecycline/C0004134,2
18457,furosemide/C0023182,1
18458,oxycodone/C0856099,16
18459,tigecycline/C0863084,1
18460,ondansetron/C0019825,11
18461,oxycodone/C0006625,9
18462,meropenem/C0023182,3
18463,tigecycline/C0041834,4
18464,tigecycline/C0086439,2
18465,heparin/C0023182,5
18466,ondansetron/C0023182,1
18467,tigecycline/C0037274,1
18468,tobramycin/C1504383,2
18469,oxycodone/C0231710,3
18470,tigecycline/C0034642,3
18471,fluconazole/C0041582,5
18472,tigecycline/C0856099,2
18473,tigecycline/C0234215,3
18474,potassium/C0023182,4
18475,acetaminophen/C0023182,5
18476,midazolam/C0023182,3
18477,fluoxetine/C0006625,2
18478,tobramycin/C0006625,2
18479,fluconazole/C0006625,3
18480,famotidine/C0023182,2
18481,famotidine/C0006625,6
18482,tigecycline/C0009806,3
18483,tobramycin/C0023182,1
18484,tigecycline/C0000737,2
18485,tobramycin/C0241136,2
18486,fentanyl/C0023182,5
18487,fluconazole/C0235886,10
18488,metoprolol/C0231710,5
18489,tigecycline/C0026821,2
18490,tigecycline/C1504383,1
18491,amoxicillin/C0086439,2
18492,ketorolac/C0233763,1
18493,phenylephrine/C0233763,6
18494,temazepam/C0028259,1
18495,aripiprazole/C0004604,2
18496,aripiprazole/C0184567,7
18497,cefepime/C0043352,4
18498,terazosin/C0004134,3
18499,nesiritide/C0030193,9
18500,nesiritide/C0037011,1
18501,diltiazem/C0232602,6
18502,metoprolol/C0423773,1
18503,nifedipine/C0333243,1
18504,lisinopril/C0030196,2
18505,nifedipine/C0333641,1
18506,alprazolam/C0235299,2
18507,atorvastatin/C0342490,5
18508,lisinopril/C0423773,1
18509,atorvastatin/C0333641,5
18510,nifedipine/C0342490,1
18511,furosemide/C0342490,4
18512,furosemide/C0333641,4
18513,diazepam/C0028643,4
18514,methylphenidate/C0004093,2
18515,methylphenidate/C0231530,1
18516,methylphenidate/C0015644,1
18517,paroxetine/C0016199,3
18518,valsartan/C0016199,2
18519,valsartan/C0184567,5
18520,miconazole/C0016199,2
18521,paroxetine/C0184567,12
18522,propranolol/C0184567,3
18523,oxycodone/C0236082,1
18524,heparin/C0236082,1
18525,atorvastatin/C0236082,1
18526,propranolol/C0234215,2
18527,clopidogrel/C0236082,1
18528,famotidine/C0236082,1
18529,propranolol/C0235706,1
18530,dexmedetomidine/C0038450,3
18531,atorvastatin/C0038450,10
18532,acetaminophen/C0236082,1
18533,propranolol/C0004604,3
18534,propranolol/C0236082,1
18535,oxycodone/C0235706,6
18536,fluoxetine/C0038450,2
18537,propranolol/C2129214,2
18538,milrinone/C0426390,2
18539,amiodarone/C0426390,1
18540,penicillin/C0476273,2
18541,penicillin/C0002962,2
18542,pentoxifylline/C0033774,1
18543,pentoxifylline/C0034642,4
18544,pentoxifylline/C0015644,1
18545,octreotide/C0003862,1
18546,pentoxifylline/C0231530,1
18547,clonidine/C0700590,11
18548,clonidine/C0234369,5
18549,ciprofloxacin/C0858854,5
18550,ondansetron/C0027424,2
18551,methylprednisolone/C0027424,3
18552,valganciclovir/C0003838,1
18553,valganciclovir/C0333641,1
18554,valganciclovir/C0876998,1
18555,valganciclovir/C0342490,1
18556,doxazosin/C0003838,1
18557,doxazosin/C0876998,1
18558,metoclopramide/C0018834,1
18559,ondansetron/C0018834,4
18560,metoprolol/C0018834,2
18561,nitroglycerin/C0018834,2
18562,furosemide/C0018834,2
18563,clopidogrel/C0018834,1
18564,pantoprazole/C0018834,1
18565,atorvastatin/C0018834,1
18566,bupropion/C0018834,1
18567,gabapentin/C0018834,2
18568,citalopram/C0018834,1
18569,clindamycin/C0028961,7
18570,hydromorphone/C0239783,1
18571,furosemide/C0231710,4
18572,labetalol/C0231710,1
18573,heparin/C0239783,1
18574,nitroglycerin/C0231710,2
18575,nitroglycerin/C0239783,1
18576,ondansetron/C0239783,1
18577,lorazepam/C0231710,3
18578,lorazepam/C0239783,1
18579,pantoprazole/C0239783,1
18580,potassium/C0239783,1
18581,labetalol/C0850149,17
18582,clonidine/C0241136,4
18583,furosemide/C0239783,1
18584,hydralazine/C0239783,1
18585,clonidine/C0024031,5
18586,hydralazine/C0231710,1
18587,clonidine/C1504383,4
18588,labetalol/C0239783,1
18589,atenolol/C0948786,2
18590,fentanyl/C0013132,16
18591,midazolam/C0013132,11
18592,carvedilol/C0235299,1
18593,repaglinide/C0027497,2
18594,carvedilol/C0026837,4
18595,repaglinide/C0231255,1
18596,lamotrigine/C0221232,3
18597,lamotrigine/C0233763,2
18598,glutamine/C0043144,1
18599,famotidine/C0040485,1
18600,potassium/C0040485,2
18601,labetalol/C0040485,1
18602,furosemide/C0152165,5
18603,miconazole/C0152165,1
18604,acetaminophen/C0040485,2
18605,labetalol/C0152165,1
18606,nimodipine/C0040485,1
18607,indomethacin/C0000737,1
18608,indomethacin/C0042963,1
18609,lisinopril/C0151826,2
18610,atropine/C0401149,2
18611,diltiazem/C0085624,5
18612,atorvastatin/C0151826,4
18613,indomethacin/C0034642,1
18614,indomethacin/C0700590,1
18615,diltiazem/C0151826,1
18616,diltiazem/C0401149,2
18617,indomethacin/C0027497,1
18618,nitroglycerin/C0401149,5
18619,lisinopril/C0085624,4
18620,indomethacin/C0004604,1
18621,clopidogrel/C0008033,2
18622,indomethacin/C0401149,1
18623,clopidogrel/C0151826,3
18624,diltiazem/C0700590,7
18625,atropine/C0008033,1
18626,lisinopril/C0008033,2
18627,lisinopril/C0401149,3
18628,indomethacin/C0002962,1
18629,labetalol/C0231856,1
18630,desmopressin/C0231856,1
18631,desmopressin/C0476273,3
18632,fluconazole/C0231856,1
18633,diazepam/C0235299,4
18634,nesiritide/C0235299,2
18635,zolpidem/C0542476,2
18636,bupivacaine/C0030232,4
18637,bupivacaine/C0232695,4
18638,bupivacaine/C0234215,11
18639,quetiapine/C1619733,4
18640,quetiapine/C0858219,4
18641,quetiapine/C0853891,4
18642,quetiapine/C0423281,4
18643,carvedilol/C0007859,3
18644,captopril/C0239340,3
18645,captopril/C0574002,3
18646,acyclovir/C1704212,4
18647,voriconazole/C0235299,2
18648,megestrol/C0235299,1
18649,megestrol/C0019209,1
18650,voriconazole/C0019209,1
18651,voriconazole/C0027424,1
18652,minocycline/C0234238,2
18653,linezolid/C0019209,2
18654,oxycodone/C0027424,1
18655,meropenem/C0027424,2
18656,acyclovir/C0027424,3
18657,hydromorphone/C0027424,2
18658,megestrol/C0553668,3
18659,dexamethasone/C0546947,1
18660,ondansetron/C0546947,1
18661,midazolam/C0546947,1
18662,pantoprazole/C0546947,1
18663,acetaminophen/C0546947,1
18664,fentanyl/C0546947,1
18665,midodrine/C0019214,1
18666,octreotide/C0019214,1
18667,ezetimibe/C0009806,7
18668,phenylephrine/C0547030,4
18669,nitroglycerin/C0547030,2
18670,metoclopramide/C0547030,3
18671,cefazolin/C0547030,1
18672,miconazole/C0235848,7
18673,tigecycline/C2004489,2
18674,loperamide/C0948786,3
18675,neostigmine/C0158328,3
18676,nitroglycerin/C0019270,5
18677,neostigmine/C0877134,3
18678,glycopyrrolate/C0235309,1
18679,neostigmine/C0235309,1
18680,nitroglycerin/C0877134,5
18681,metoclopramide/C0019270,8
18682,neostigmine/C0019294,5
18683,metoclopramide/C0877134,8
18684,neostigmine/C0019270,3
18685,glycopyrrolate/C0158328,3
18686,clopidogrel/C0700200,2
18687,nitroglycerin/C0700200,3
18688,ondansetron/C0700200,1
18689,phenylephrine/C0700200,2
18690,montelukast/C0700200,1
18691,metoprolol/C0700200,7
18692,atorvastatin/C0700200,2
18693,losartan/C0476273,4
18694,ketoconazole/C2004489,3
18695,ketoconazole/C0553668,4
18696,piperacillin/C0231255,2
18697,indapamide/C0004604,1
18698,diltiazem/C1135120,3
18699,fluticasone/C1135120,1
18700,metformin/C1135120,1
18701,indapamide/C1135120,1
18702,voriconazole/C0948786,3
18703,tiotropium/C0948786,4
18704,dexamethasone/C0543392,1
18705,dexamethasone/C1704212,3
18706,dexamethasone/C0205204,3
18707,dexamethasone/C2129214,9
18708,aminophylline/C0423281,1
18709,aminophylline/C1619733,1
18710,aminophylline/C0853891,1
18711,aminophylline/C0858219,1
18712,aztreonam/C0333243,2
18713,aztreonam/C0221161,3
18714,aztreonam/C0239340,1
18715,ondansetron/C0231856,4
18716,haloperidol/C0231856,2
18717,buspirone/C0231528,1
18718,omeprazole/C0231530,4
18719,buspirone/C0231530,2
18720,duloxetine/C0231530,3
18721,omeprazole/C0015644,4
18722,duloxetine/C0015644,3
18723,buspirone/C0015644,2
18724,clarithromycin/C0086439,3
18725,pentamidine/C1291077,1
18726,clindamycin/C1291077,1
18727,lamivudine/C1291077,1
18728,ketoconazole/C0086439,2
18729,loperamide/C1291077,1
18730,didanosine/C0086439,1
18731,tenofovir/C0086439,2
18732,leucovorin/C1291077,1
18733,pentamidine/C2004489,2
18734,trazodone/C1291077,2
18735,fexofenadine/C1291077,1
18736,ritonavir/C1291077,1
18737,ceftriaxone/C1291077,1
18738,clarithromycin/C1291077,1
18739,ketoconazole/C1291077,1
18740,tenofovir/C1291077,1
18741,pentamidine/C0086439,2
18742,cefepime/C0158369,2
18743,atovaquone/C0041834,3
18744,alendronate/C0033774,1
18745,atovaquone/C2129214,5
18746,brimonidine/C0020440,2
18747,triamcinolone/C0401151,3
18748,meropenem/C0003838,4
18749,alendronate/C0401151,2
18750,triamcinolone/C0333243,1
18751,cefepime/C3665346,2
18752,triamcinolone/C0740441,3
18753,atovaquone/C0740441,4
18754,brimonidine/C0033774,8
18755,brimonidine/C0859032,2
18756,atovaquone/C0034642,6
18757,brimonidine/C0863084,5
18758,meropenem/C0876998,4
18759,atovaquone/C0948786,1
18760,brimonidine/C0037274,5
18761,atovaquone/C0333243,2
18762,timolol/C0859032,4
18763,atovaquone/C2004489,8
18764,atovaquone/C0401151,4
18765,loperamide/C0020440,2
18766,alendronate/C0020440,1
18767,brimonidine/C3665346,2
18768,alendronate/C0740441,2
18769,atovaquone/C0476273,5
18770,fosphenytoin/C0344232,1
18771,cyclophosphamide/C0476273,2
18772,aprepitant/C0553668,2
18773,cyclophosphamide/C0027497,2
18774,clozapine/C0234238,4
18775,cyclophosphamide/C0039070,1
18776,aprepitant/C0028259,1
18777,aprepitant/C0034642,3
18778,aprepitant/C0027497,1
18779,clozapine/C0038450,1
18780,cyclophosphamide/C0028259,2
18781,aprepitant/C0476273,1
18782,aprepitant/C0039070,1
18783,clozapine/C0016382,1
18784,clozapine/C0034642,1
18785,doxorubicin/C0034642,1
18786,clozapine/C0023380,1
18787,doxorubicin/C0039070,1
18788,cyclophosphamide/C0231255,1
18789,aprepitant/C0231255,2
18790,clozapine/C0027497,2
18791,doxorubicin/C0027497,1
18792,doxorubicin/C0476273,1
18793,doxorubicin/C0553668,2
18794,doxorubicin/C0231255,1
18795,aprepitant/C0231218,1
